hashtag,caption,likes,comments,timestamp,post_url,owner_username,display_url,is_video
IDY2025,"✨ IDY 2025 ✨
🕊️ Awareness of Yoga 🕊️

Where Yoga is shared as lived wisdom, guiding reflection, balance, and mindful living.

What if Yoga in schools is not just a celebration — but a developmental framework?

On June 21, 2025, I had the privilege of conducting the International Day of Yoga session at CBM Higher Secondary School, Nooranad.

The session was inaugurated by the Sub Inspector of Police, Nooranad — a presence that reinforced the importance of collective wellbeing across institutions.
As part of the “My Tree” initiative by The Satsang Foundation and Babaji Temple, Nooranad, a tree plantation drive was also undertaken — reminding us that Yoga extends beyond the mat into responsibility toward nature and society.

🪷 Essence
International Day of Yoga is a collective pause — an invitation to move from restlessness to steadiness, from complexity to clarity. When practiced sincerely, Yoga evolves from posture into presence, and from technique into a way of living.
In educational spaces, Yoga becomes more than physical exercise. It becomes a structured tool for holistic development.

🌸 Impact
For students, it supports:
• Emotional regulation and behavioural balance
• Cognitive clarity and improved concentration
• Resilience under academic and social pressures
• Ethical sensitivity and self-discipline

For institutions, it contributes to:
• A calmer, focused learning environment
• Healthier classroom dynamics
• A long-term culture of wellbeing
• Value-based leadership development
Yoga, when integrated with intention, strengthens not only bodies — but educational ecosystems.

💡 Reflection
With gratitude to the Guru Parampara and the institution for this meaningful opportunity, I remain thankful to share Yoga in a space of learning. True awareness spreads not through force, but through quiet presence.

May the light of Yoga awaken clarity in thought, compassion in action, and steadiness in heart.

🌎 Lokāḥ Samastāḥ Sukhino Bhavantu 🤍

#InternationalDayOfYoga2025 #IDY2025 #YogaInSchools #YogaAwareness #ConsciousLiving",7.0,0,2026-03-08T05:32:35.000Z,https://www.instagram.com/p/DVnKGMtkVYn/,adimargamyogam,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/649217782_17867861283585506_4752475439337442413_n.webp?stp=dst-webp_s1080x1080_sh2.08&_nc_cat=104&ig_cache_key=Mzg0ODA4ODYxODcyMDY0NDI3Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=i2uaZJmlgtgQ7kNvwEMp6RF&_nc_oc=AdrW7vCj4QVdTwhVixphhrhSXg8S7AkCKT4mVmKXEilPt9KeMVrSEsKi4e218cTHSIQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af7K4BRi8E3sdmDwEkRh5lJiv1225CDtw7pW7zRbmd7sJw&oe=6A198C18,
IDY2025,"Rooted in the earth, rising in spirit. Celebrating International Yoga Day 2025. 🌿

#InternationalYogaDay #YogaDay2025 #YogaForOneEarthOneHealth #IDY2025 #YogaDay WorldYogaDay",26.0,0,2026-02-10T10:32:29.000Z,https://www.instagram.com/p/DUkvv-RAbQD/,yoga_swathi,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/631996257_18092509331062340_8719907961686043841_n.webp?_nc_cat=101&ig_cache_key=MzgyOTM5NTEwNDI0MjY4MTQyOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA3OS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=cFVRQ1VoZZYQ7kNvwElz15r&_nc_oc=AdqEwPmvOrrU5FVk4nun2I7XSgMO8IPfPx6I0EKEz6VKFos4PVcQ-2AGcprLsCROXOo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af50n8QnGDMA5SGo0Qr0Cie7Mm84pKuSZqoDykanLJfWRg&oe=6A198CC6,
IDY2025,"International Yoga Day 2025 @Dubai

Dubai turned into a city-wide sanctuary for International Yoga Day 2025. From the heights of the Burj Khalifa to the golden glow of the Dubai Frame, we rolled out our mats to celebrate unity and wellness. 

There’s nothing quite like finding your zen while surrounded by the architectural wonders of the world. 🧘‍♀️✨

​#IDY2025 #YogaInDubai #DubaiFrame #BurjKhalifa #YogaForOneEarth",6.0,1,2026-01-25T17:51:22.000Z,https://www.instagram.com/p/DT8VQbsCARn/,yogalaya_by_lax,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/620981591_17910470721292199_3758637998162496127_n.webp?stp=dst-webp_s1080x1080_sh2.08&_nc_cat=108&ig_cache_key=MzgxODAyMDA1NDY4MDI3MDk1Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=8lS9Jt33nokQ7kNvwHuTPBv&_nc_oc=Adq2eZ8_vi2Vm1xDKSHEQT3MBTGqvG9cs3cMovzUmMHSbYezjmJ7IYN6pBLKsC9QlzU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af5_CZrqI4iGig3zNzsUm2seinIKbGsfrk_2GBzBbNpYpA&oe=6A1988F4,
IDY2025,"Bonds of Worship and Prayers- The 🇮🇳 Way🙏🏽 🤝 🌎 

#Mindfulness #WorldMeditationDay 

➡️ To commemorate the World Meditation Day observed globally this week, Consul General @pratikmathur1 traveled to the historic Lingshan Buddha Temple and Monastery in southern Jiangsu province of Eastern China. The Grand Buddha at Ling Shan is a bronze statue of Buddha as Amitabha, which is considered one of the largest Buddha statues of its kind anywhere in the world.

➡️ On this auspicious occasion, Consul General was honored by the Buddhist monks led by Chief Abbot Ren Xu who highlighted the strong bonds of friendship and engagement fostered by Buddhism and Indian religious traditions. 

➡️ Consul General thanked the local community for their support and contribution to our initiatives in the region from celebration of #IDY2025 to now #WorldMeditationDay2025 also celebrated globally with participation by all @unitednations  states. 

➡️ Strong participation by all communities and age groups underlines the global popularity of our cultural heritage and embodies their abiding relevance across the world. 

Jai Hind Jai Bharat 🇮🇳

@indiandiplomacy",4.0,0,2025-12-28T04:15:09.000Z,https://www.instagram.com/p/DSyxl4nEYPm/,indiainshanghai,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/607536926_18033385481767475_4419901989738746393_n.webp?stp=dst-webp_s1080x1080_sh2.08&_nc_cat=100&ig_cache_key=Mzc5NzMxNTUzMzc4OTAyOTg3Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=WQsNtGCzHa4Q7kNvwG9kERb&_nc_oc=Adp8he9X0sJJD17-MeSp1v2FRQslioQAe3J82U38tn0NkWzI8GZ_ic32spIdlmFE-is&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af7AG_XB53KK_u4aPSyZcr5EgWcsg8zUY52YJMiIfkdkhg&oe=6A19B84D,
IDY2025,Quiet nights at Idyllwild Overlook #idyllwildoverlook #idyllwildpinecove #idysanjacintomountain #idyllwildca #idyllwildcalifornia #idy #idyllwildmountains #idyllwildvacationcabins #idyllwildsanctuary #idy2025 #idyllwild_overlook,-1.0,2,2025-12-17T21:11:03.000Z,https://www.instagram.com/p/DSYPS9bkzOr/,idyllwild_overlook,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/600277594_18344084362228556_4444493287002315295_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_cat=107&ig_cache_key=Mzc4OTg0NjM2MDA0MTQwMzMwNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQyMy5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=AVd5rLeS2aQQ7kNvwHXeyyu&_nc_oc=AdowthPtqtvI51vidQ7Wp8kiVENZqCMJqn71C6hkxYnkC1RFFGgHkgvuw5OhLioyhd0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af5faXmznuYSr8zgPFyj4rMoMVlsi080nW2T3NTTNaGBWQ&oe=6A198916,
IDY2025,#idyllwildoverlook #idyllwildpinecove #idysanjacintomountain #idyllwildca #idyllwildcalifornia #idy #idyllwildmountains  #idyllwildvacationcabins #idyllwildsanctuary #idy2025,-1.0,0,2025-12-05T22:13:14.000Z,https://www.instagram.com/p/DR5er26kkoS/,idyllwild_overlook,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/591143928_18342791797228556_6979320165222907690_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzc4MTE4ODMxNzQ1MTc5OTA1OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=gLvvgxc9BQAQ7kNvwFayik2&_nc_oc=AdopWDUQDqG_NASKIUDHIcDlRs1c4Cj-rRDk1c6_qvDVOMY01hbEMtmLqq3aKzXynrc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af4mXdESUmD3VmlFCaeDstByLdi1tjXPezSkGtdzwKdE9Q&oe=6A19B9EC,
IDY2025,"ENERGIZING! Crystal International School students embracing fitness and finding their balance during our fantastic morning yoga session. A great way to promote health and focus!
#schoolyoga #studentsmotivation #idy2025",-1.0,3,2025-11-27T18:34:57.000Z,https://www.instagram.com/p/DRkfWFtEt2H/,durgesh.koshtii,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/587599741_18071510276605977_8964258318015894720_n.jpg?stp=dst-jpegr_e35_s1080x1080_tt6&_nc_cat=105&ig_cache_key=Mzc3NTI4MDIzMzQzNzEwNTUzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5oZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=sRQPg3MCPhoQ7kNvwGuLNGa&_nc_oc=Adp7frpOwPKu9SbNQ4ecSVzfxnWA-FCcaFn8wzgr6wCksUYsFUNA744niIURepTa2r8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=-1&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af7dUTX6-Vs7pVzDmxXIHzebl4TafAIw0Zdb41dhc_sHBw&oe=6A19951F,
IDY2025,#inosurya #inosuryafoundation #IDY2025,6.0,0,2025-11-27T00:12:30.000Z,https://www.instagram.com/p/DRihLdZCqYY/,malakhedi,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/586701527_18541660843047763_7535353008390666161_n.webp?stp=dst-webp_s1080x1080_sh2.08&_nc_cat=110&ig_cache_key=Mzc3NDcyNTM2MDY5NzY0ODY2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=gt_K0fVjG_QQ7kNvwGNh2FT&_nc_oc=AdoVyH2ZwBAnOdgytdCJlnEUSqmPJ-icY8EedG8ylPcduZfhH-FkseDIjYWVadVEitQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af4rgfZBFC90AMsrEoLwgBANZDXjZ_XQ_AbR3AiosBnL1g&oe=6A199441,
IDY2025,"The Peasley family had a wonderful time making new memories at our Cedar Street Retreat in Idyllwild, CA. Come on up and enjoy this warm and cozy home and pick apples right in the backyard! 

http://airbnb.com/h/melissa-wilson-homes-idyllwild-cedarstreetretreat 

.
.
#melissawilsonhomes #idyllwildlittlehouse #idyllwildcalifornia #dogvacation #dogtravels #dogs #dog #dogsofinstagram #doglife #dogslife #dogfriendlyvacation #dogfriendly #dogtraveler #vacationrental #airbnb #idy2025 #idyllwild",4.0,3,2025-11-26T15:18:24.000Z,https://www.instagram.com/p/DRhkDrVEeLE/,melissawilsonhomes,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/591140650_18050894282657021_19996481932755078_n.jpg?stp=dst-jpegr_e35_p1080x1080_tt6&_nc_cat=110&ig_cache_key=Mzc3NDQ1NjUzOTEzOTY1MTA5Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5oZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=cYLc49coYM0Q7kNvwETcw_y&_nc_oc=AdpP3Cg2maOkqEo0KU1K9HsnmZe8EE2a7xdD0m72F_8k44dEiuWVwJdm0ti3x7MUXL0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=-1&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af4Eyg6Xb-DM3R_RwJ7Gm3zkUqpMrgndFoXmYRtZSD7wnw&oe=6A19A1F0,
IDY2025,#inosuryafoundation #IDY2025 #naturopathy,0.0,0,2025-11-24T11:01:28.000Z,https://www.instagram.com/p/DRb9EEBDJ3S/,malakhedi,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/587535643_18541265893047763_4692446798652552564_n.webp?stp=dst-webp_s1080x1080_sh2.08&_nc_cat=104&ig_cache_key=Mzc3Mjg3NzY3Mjg4MDU3ODAwMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=897Zc-ywbKsQ7kNvwHt-r72&_nc_oc=Adrw6JnEJFDu5Bp4ip3gCKsXcy0AwJ1GaEm-pQ3R1pKoIKOX3E8TOBTGpaFsCGig4uw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af71dFC3mjm-bvixcm5iBmIDT-D0GwFgLjIAswfYuAMyXg&oe=6A198846,
IDY2025,Relaxation time! 🧘😎 #idyllwildoverlook #idyllwildpinecove #idysanjacintomountain #idyllwildca #idyllwildcalifornia #idy #idyllwildmountains #idyllwildvacationcabins #idyllwildsanctuary #idy2025,-1.0,0,2025-11-16T18:19:56.000Z,https://www.instagram.com/p/DRII4fuEidI/,idyllwild_overlook,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/583461237_18340843219228556_1815279207818387553_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_cat=110&ig_cache_key=Mzc2NzMwMDE1NTAxNzE0NDEzNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTM1MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=UiXNfkY8VDYQ7kNvwHKsfq2&_nc_oc=AdpYtEbqPTDowClMaeMoHJrRWxMpTZbVh8__TBrbkukvpHfO1W4aPvZu1cIj8MMoK6c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af5uZ-c88pSENzyijr08mZGjsoNtwVSGjfuOs5ZT3sG9mg&oe=6A1999B3,
IDY2025,11th IDY 2025#IDY2025# योगाचार्य कौशल,0.0,0,2025-11-11T15:55:57.000Z,https://www.instagram.com/p/DQ7Abd3k1Iy/,96yogacharyakaushal11,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/576118227_17895534888347327_5185322077173915828_n.heic?stp=dst-jpg_e35_sh2.08_tt6&_nc_cat=100&ig_cache_key=Mzc2MzYwMzc5MzM4NTg0NjU1Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=16aldSlzfRsQ7kNvwF4XBSs&_nc_oc=AdrkslC4GyVNzJfjVlpt4ZkvJInilHS8Z1LJzUgND_cBzbBoiF5ZzbuPJhg7SZ51FDI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af69HQ3V-5vjBRIVTvtacySklHl9comO3BzwaiIS9MBnhw&oe=6A19A77C,
IDY2025,Chasing sunset @idyllwild_overlook  #idyllwildoverlook #idyllwildpinecove #idysanjacintomountain #idyllwildca #idyllwildcalifornia #idy #idyllwildmountains #idyllwildbrewpub #idyllwildvacationcabins #idyllwildsanctuary #idy2025,12.0,0,2025-10-28T23:11:02.000Z,https://www.instagram.com/p/DQXvF7dEnAP/,idyllwild_overlook,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/571857721_18337769200228556_412726712664958124_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_cat=105&ig_cache_key=Mzc1MzY3NTkzMDA1ODUxODU0Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTM1MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Zw3oCAee27MQ7kNvwErTR6k&_nc_oc=AdrLw9mciuQQTt5bJPAhTDVCzwdXYKhvGMo2xTcqX-fNDV5IjYpPqZY_igNFX1H_0J0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af4j3ulmb-64UN1xEPp1AzJd7ldmJ8SbLDlyVmXH5J78CQ&oe=6A198A61,
IDY2025,"Born in the USA, yet forever proud of my Indian roots 🇮🇳💫
Honored to lead the International Yoga Day session, organized by the Indian Consulate in San Francisco, following the Ministry of AYUSH yoga protocol. It was even more special to guide alongside my Amma ❤️, with the timeless Golden Gate Bridge as our backdrop 🧘‍♀️✨
#InternationalYogaDay #MinistryOfAyush #MinistryOfExternalAffairs #idy2025",59.0,5,2025-10-27T22:26:16.000Z,https://www.instagram.com/p/DQVFLKpEhK0/,aami_reels,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/574231043_18039253286687591_8493506676450260406_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzc1MjkyODYwMjY2MTk3ODU1MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA2NS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=j3cWcp-vkr0Q7kNvwEf_nnI&_nc_oc=AdqmCWZZpFNgziwkyAdwpAJBcvXKDouQ91Z_GoDxHtg0sC92nHF0HzVZm9SRIH7Y7Vo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af7quwPY2jMJvg6jhMxtLVYSdPjPBc7l7gRx8P7EE14PBA&oe=6A198DE4,
IDY2025,"Prática yoga hormonal

Em alguns dos asanas seguintes utilizamos bastrika pranayama na permanência, mula bandha e kechari mudra. Fazemos um exercício de imaginação, em que a energia gerada no pranayama, percorre regiões específicas, responsáveis pelo equilíbrio hormonal.
Sequência:
Surya Namaskar
Posturas: 
1- Sukhasana (postura fácil)
2-Supta Baddha Konasana – Postura do Ângulo Fechado Supino
3- Bhujangasana – Postura da Cobra
 - Dandasana - postura do bastão 
4-Makarasana - postura do crocodilo
5-Janu Sirsasana – Cabeça no Joelho
6- Malasana - postura da guirlanda
7- Viparita Karani – Postura das Pernas na Parede (variação)
8- Savasana (postura de relaxamento)

#IDY2025
#internationaldayyoga 
#hridaya
#yogadaily
#diainternacionaldoyoga
#YogfluencerSummit2025

#IDY2025
#internationaldayyoga 
#hridaya
#yogadaily
#diainternacionaldoyoga
#YogfluencerSummit2025",0.0,0,2025-10-20T17:17:02.000Z,https://www.instagram.com/p/DQCgOKHAAZP/,hridaya_yoga.shala,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/565434419_18075755003146396_4343178855723645468_n.jpg?stp=dst-jpg_e35_s1080x1080_sh2.08_tt6&_nc_cat=107&ig_cache_key=Mzc0NzY5OTUzMzMxMjcxNTk5NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=GJEWfynJR2MQ7kNvwGPcuDD&_nc_oc=Ado_bcASNyEUxxU0vMU6NF_w_TBDxXC3gkzGb7Jfbezb8HErLBOxWWdTuczVIhLHj3o&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af4GX_PIuUbhy6rBtAmZjxGcBYxRJsOSK6ayF5FnH_8c_A&oe=6A19A73B,
IDY2025,"Fibromialgia e a prática de yoga.

Os melhores resultados alcançados no tratamento da fibromialgia ocorreram quando foram combinadas diferentes abordagens terapêuticas, em vez de usar apenas um tipo de intervenção isolada.

Exercícios + Treinamento de habilidades de enfrentamento
Ex: a pessoa faz Hatha Yoga para melhorar a flexibilidade e reduzir a dor. Além disso, aprende técnicas de respiração e meditação para lidar melhor com o estresse e a fadiga.

*Comentários anedóticos referem-se a relatos ou observações individuais dos participantes, que não foram coletados por meio de métodos sistemáticos ou padronizados. Eles são baseados na experiência pessoal e na percepção subjetiva de cada pessoa.

*A tradução para “Yoga for Awareness” pode ser entendida como yoga que enfatiza o desenvolvimento da consciência em um sentido amplo, incluindo corpo, mente e espírito. Ou yoga que aproxima-se da ideia de mindfulness, presença no momento presente

#yogaeciencia 
#idy2025
#internationaldayofyoga
#hathayoga
#mindfulness 
#pranayama 
#meditação 
#fibromialgia

#IDY2025
#internationaldayyoga 
#hridaya
#yogadaily
#diainternacionaldoyoga
#YogfluencerSummit",0.0,1,2025-10-20T16:45:51.000Z,https://www.instagram.com/p/DQCcptGAEVA/,hridaya_yoga.shala,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/567495167_18075751622146396_5512388471789581866_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=Mzc0NzY4MzgzNzM4ODI3MTQ5Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=q5f4MNxtfeAQ7kNvwEGI16i&_nc_oc=AdqJN093WOJKlCuJj4WgunQLv90hhagny-0C_T2KccJv5V9zRFd8p2M3UCm22lf-ZFs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af6ujaOW5M12IvLKbf6SQMEXu1yZFzWmXhVro6BFpvTdUg&oe=6A19A031,
IDY2025,"Highlights #IDY2025

Breathe in strength, breathe out stress.

PES University marked the 11th International Yoga Day with an energizing session led by Sri Rajeshachari, renowned Yogasana coach, following the AYUSH protocol. Organized by the Department of Physical Education and Sports, the event saw over 1200 students and faculty come together to embrace physical and mental well-being.

#PESUniversity #InternationalYogaDay #YogaForWellbeing #campuswellness #acharyayogayouthclub 
@pesuniversity @acharyayogayouthclub
@asianyogasana @wffyoga_international",166.0,0,2025-10-18T17:26:04.000Z,https://www.instagram.com/p/DP9XqhygQKO/,rajeshachari.yoga,https://scontent-cph2-1.cdninstagram.com/v/t51.82787-15/565107878_18420637195129851_5121707923423942033_n.jpg?stp=dst-jpg_e35_s1080x1080_sh2.08_tt6&_nc_cat=101&ig_cache_key=Mzc0NjI1NDUyMTI0NDkzMTU0MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Hj9d1CAdXPEQ7kNvwHUxC9r&_nc_oc=AdqsZ6GmK3bCEPA1mHIFuob8sc9kDlmOOWOD8IkgBQm3HX-uNM9jJYjdPL7sxKoQ79Q&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_gid=fg2AjQQv81kHG1e6KUVm9w&_nc_ss=7a3ba&oh=00_Af6dX7owhw5Hnz6uDIpPkLcQpPP2iM42FgKFp7koXI4MYQ&oe=6A19BBFD,
